order_id,order_sent,order_req,type,sales,customer_id,product_id,perprice,qty,qty_req
TRXINV3H400050,2017-04-26,2017-04-19,DO,1ADI,116,90,1498000,10,10
TRXINV3H400050,2017-04-26,2017-04-19,DO,1ADI,116,88,2144000,10,10
TRXINV3H400050,2017-04-26,2017-04-19,DO,1ADI,116,47,1762000,10,10
TRXINV3H400051,2017-04-26,2017-04-19,DO,1ADI,116,3,2214000,10,10
TRXINV3H400051,2017-04-26,2017-04-19,DO,1ADI,116,26,1825000,15,15
TRXINV3H400051,2017-04-26,2017-04-19,DO,1ADI,116,64,1478000,15,15
TRXINV3H400051,2017-04-26,2017-04-19,DO,1ADI,116,89,1927000,10,10
TRXINV3H400051,2017-04-26,2017-04-19,DO,1ADI,116,33,2818000,5,5
TRXINV3H400052,2017-04-26,2017-04-19,DO,1ADI,116,119,1177000,50,50
TRXINV3H400052,2017-04-26,2017-04-19,DO,1ADI,116,111,1653000,25,25
TRXINV1H4O0792,2017-04-27,2017-04-19,DO,1MAR,8,1,1247423,10,10
TRXINV1H4O0813,2017-04-27,2017-04-19,DO,1ALE1,9,129,2600000,2,2
TRXINV1H4O0813,2017-04-27,2017-04-19,DO,1ALE1,9,112,2468000,3,3
TRXINV1H4O0813,2017-04-27,2017-04-19,DO,1ALE1,9,46,3046000,1,1
TRXINV1H4O0814,2017-04-27,2017-04-19,DO,1ALE1,9,78,2256701,1,1
TRXINV1H4O0814,2017-04-27,2017-04-19,DO,1ALE1,9,126,689000,3,3
TRXINV1H4O0814,2017-04-27,2017-04-19,DO,1ALE1,9,99,361000,3,3
TRXINV1H4O0814,2017-04-27,2017-04-19,DO,1ALE1,9,56,426000,2,2
TRXINV1H4O0815,2017-04-27,2017-04-19,DO,1ALE1,9,132,398770,2,2
TRXINV1H4O0815,2017-04-27,2017-04-19,DO,1ALE1,9,131,398770,4,4
TRXINV1H4O0816,2017-04-27,2017-04-19,DO,1ALE1,9,93,2339000,1,1
TRXINV2H4O0177,2017-04-27,2017-04-19,DO,2KIKI,98,128,1176000,6,6
TRXINV2H4O0177,2017-04-27,2017-04-19,DO,2KIKI,98,32,1446000,2,2
TRXINV5H300065,2017-04-27,2017-03-22,DO,5SAD,131,47,1640000,2,2
TRXINV5H300065,2017-04-27,2017-03-22,DO,5SAD,131,86,1641000,2,2
TRXINV5H300065,2017-04-27,2017-03-22,DO,5SAD,131,155,2275000,2,2
TRXINV5H300065,2017-04-27,2017-03-22,DO,5SAD,131,32,1420000,2,2
TRXINV5H300066,2017-04-27,2017-03-22,DO,5SAD,131,104,2210000,1,1
TRXINV5H300066,2017-04-27,2017-03-22,DO,5SAD,131,89,1997000,2,2
TRXINV5H300066,2017-04-27,2017-03-22,DO,5SAD,131,77,2493000,2,2
TRXINV5H300066,2017-04-27,2017-03-22,DO,5SAD,131,73,2295000,2,2
TRXINV5H300067,2017-04-27,2017-03-22,DO,5SAD,131,202,330000,6,6
TRXINV5H300097,2017-04-27,2017-03-22,DO,5SAD,131,161,1850000,2,2
TRXINV5H300097,2017-04-27,2017-03-22,DO,5SAD,131,128,1215000,2,2
TRXINV3H400067,2017-04-28,2017-04-28,DO,3ONI,116,42,1127000,10,10
TRXINVKH4O0005,2017-04-28,2017-04-07,DO,KWAH,27,127,1196000,1,1
TRXINVKH4O0005,2017-04-28,2017-04-07,DO,KWAH,27,90,1462000,1,1
TRXINVKH4O0005,2017-04-28,2017-04-07,DO,KWAH,27,4,1162000,1,1
TRXINVKH4O0005,2017-04-28,2017-04-07,DO,KWAH,27,36,1162000,1,1
TRXINV1H4O0771,2017-04-29,2017-04-19,DO,1ALE1,10,4,1130000,3,3
TRXINV1H4O0771,2017-04-29,2017-04-19,DO,1ALE1,10,36,1130000,3,3
TRXINV1H4O0917,2017-04-29,2017-04-19,DO,1HER2,12,103,2575000,2,2
TRXINV1H4O0917,2017-04-29,2017-04-19,DO,1HER2,12,68,3019000,2,2
TRXINV3H4O0058,2017-04-29,2017-04-19,DO,3WAR,117,36,1180000,1,1
TRXINV3H4O0058,2017-04-29,2017-04-19,DO,3WAR,117,24,1704000,1,1
TRXINV3H4O0058,2017-04-29,2017-04-19,DO,3WAR,117,4,1180000,1,1
TRXINV3H4O0058,2017-04-29,2017-04-19,DO,3WAR,117,210,1643000,2,2
TRXINV3H4O0058,2017-04-29,2017-04-19,DO,3WAR,117,202,341050,4,4
TRXINV4H4O0181,2017-04-29,2017-04-19,DO,4FUA,122,138,1890000,2,2
TRXINV4H4O0181,2017-04-29,2017-04-19,DO,4FUA,122,26,1890000,3,3
TRXINV4H4O0182,2017-04-29,2017-04-19,DO,4FUA,122,51,1150000,2,2
TRXINV1H4O0990,2017-05-02,2017-04-19,DO,1HER2,12,61,1625000,5,5
TRXINV1H4O0990,2017-05-02,2017-04-19,DO,1HER2,12,127,1155000,5,5
TRXINV1H4O0990,2017-05-02,2017-04-19,DO,1HER2,12,128,1155000,5,5
TRXINV1H4O1058,2017-05-02,2017-04-19,DO,1ALE1,9,91,2600000,2,2
TRXINV1H4O1058,2017-05-02,2017-04-19,DO,1ALE1,9,92,2617000,2,2
TRXINV1H4O1058,2017-05-02,2017-04-19,DO,1ALE1,9,124,1756000,2,2
TRXINV1H4O1058,2017-05-02,2017-04-19,DO,1ALE1,9,133,1674000,2,2
TRXINV1H4O1058,2017-05-02,2017-04-19,DO,1ALE1,9,134,1180000,10,10
TRXINV7H400175,2017-05-02,2017-04-19,DO,7SUA,164,93,2478000,5,5
TRXINV7H400223,2017-05-02,2017-04-19,DO,7WIS,163,59,106560,24,24
TRXINV7H400223,2017-05-02,2017-04-19,DO,7WIS,163,126,704640,12,12
TRXINV7H400224,2017-05-02,2017-04-19,DO,7WIS,163,182,408000,24,24
TRXINV7H400224,2017-05-02,2017-04-19,DO,7WIS,163,19,408000,24,24
TRXINV7H400224,2017-05-02,2017-04-19,DO,7WIS,163,413,280320,24,24
TRXINV7H400224,2017-05-02,2017-04-19,DO,7WIS,163,132,456000,12,12
TRXINVBH4O0054,2017-05-02,2017-04-19,DO,BFRE,188,119,1163000,5,5
TRXINVCH4O0120,2017-05-02,2017-04-19,DO,CABD,196,93,2490000,2,2
TRXINVCH4O0120,2017-05-02,2017-04-19,DO,CABD,196,52,1591000,10,10
TRXINV1H400230,2017-05-03,2017-04-19,DO,1MAR,6,64,1273000,5,5
TRXINV1H4O1103,2017-05-03,2017-04-19,DO,1MAR,8,122,1505155,5,5
TRXINV1H4O1103,2017-05-03,2017-04-19,DO,1MAR,8,106,1873000,3,3
TRXINV1H4O1103,2017-05-03,2017-04-19,DO,1MAR,8,45,2996000,2,2
TRXINV1H5O0005,2017-05-03,2017-05-03,DO,1SUH1,18,49,2565000,1,1
TRXINV1H5O0005,2017-05-03,2017-05-03,DO,1SUH1,18,92,2592000,1,1
TRXINV1H5O0005,2017-05-03,2017-05-03,DO,1SUH1,18,130,2615000,1,1
TRXINV1H5O0005,2017-05-03,2017-05-03,DO,1SUH1,18,103,2565000,1,1
TRXINV2H4O0275,2017-05-03,2017-04-19,DO,2ROH,103,41,1135000,15,15
TRXINV3H400061,2017-05-03,2017-04-27,DO,3ONI,116,285,354778,25,25
TRXINV3H400061,2017-05-03,2017-04-27,DO,3ONI,116,17,393481,20,20
TRXINV3H400061,2017-05-03,2017-04-27,DO,3ONI,116,18,393480,20,20
TRXINV7H5O0001,2017-05-03,2017-05-02,DO,7AGU,27,7,3187000,3,3
TRXINV7H5O0001,2017-05-03,2017-05-02,DO,7AGU,27,92,2705000,1,1
TRXINV7H5O0002,2017-05-03,2017-05-02,DO,7AGU,27,67,320000,2,2
TRXINV7H5O0002,2017-05-03,2017-05-02,DO,7AGU,27,80,285000,3,3
TRXINV7H5O0002,2017-05-03,2017-05-02,DO,7AGU,27,42,1133000,1,1
TRXINV7H5O0003,2017-05-03,2017-05-02,DO,7AGU,27,276,438000,1,1
TRXINV7H5O0003,2017-05-03,2017-05-02,DO,7AGU,27,131,438000,1,1
TRXINV7H5O0003,2017-05-03,2017-05-02,DO,7AGU,27,143,438000,1,1
TRXINV7H5O0003,2017-05-03,2017-05-02,DO,7AGU,27,144,446000,1,1
TRXINV7H5O0004,2017-05-03,2017-05-02,DO,7AGU,27,126,719000,2,2
TRXINVBH4O0069,2017-05-03,2017-04-19,DO,BFRE,189,34,3069000,1,1
TRXINVBH4O0069,2017-05-03,2017-04-19,DO,BFRE,189,153,2491000,1,1
TRXINVBH4O0069,2017-05-03,2017-04-19,DO,BFRE,189,50,2656000,1,1
TRXINVBH4O0069,2017-05-03,2017-04-19,DO,BFRE,189,193,1578000,3,3
TRXINVBH4O0070,2017-05-03,2017-04-19,DO,BFRE,189,26,1756000,1,1
TRXINVDH4O0049,2017-05-03,2017-04-19,DO,DGUN,202,103,2925000,1,1
TRXINVDH4O0049,2017-05-03,2017-04-19,DO,DGUN,202,102,2007000,1,1
TRXINVDH4O0050,2017-05-03,2017-04-19,DO,DGUN,202,4,1451000,1,1
TRXINVDH4O0050,2017-05-03,2017-04-19,DO,DGUN,202,32,1822000,1,1
TRXINVDH4O0050,2017-05-03,2017-04-19,DO,DGUN,202,84,2475000,1,1
TRXINVDH4O0050,2017-05-03,2017-04-19,DO,DGUN,202,436,1695000,1,1
TRXINVDH4O0051,2017-05-03,2017-04-19,DO,DGUN,202,80,335000,1,1
TRXINVDH4O0051,2017-05-03,2017-04-19,DO,DGUN,202,108,119000,1,1
TRXINVDH4O0051,2017-05-03,2017-04-19,DO,DGUN,202,245,119000,1,1
TRXINVDH4O0051,2017-05-03,2017-04-19,DO,DGUN,202,397,403000,1,1
TRXINVDH4O0052,2017-05-03,2017-04-19,DO,DGUN,202,4,1451000,12,12
TRXINVDH4O0052,2017-05-03,2017-04-19,DO,DGUN,202,36,1451000,13,13
TRXINVDH4O0059,2017-05-03,2017-04-19,DO,DGUN,202,59,124000,12,12
TRXINVDH4O0059,2017-05-03,2017-04-19,DO,DGUN,202,108,119000,12,12
TRXINV2H4O0239,2017-05-04,2017-04-19,DO,2CEP,104,23,1782000,1,1
TRXINV2H4O0239,2017-05-04,2017-04-19,DO,2CEP,104,24,1696500,1,1
TRXINV2H4O0239,2017-05-04,2017-04-19,DO,2CEP,104,25,1696500,2,2
TRXINV2H4O0239,2017-05-04,2017-04-19,DO,2CEP,104,22,1782000,2,2
TRXINV2H4O0240,2017-05-04,2017-04-19,DO,2CEP,104,124,1806000,1,1
TRXINV2H4O0240,2017-05-04,2017-04-19,DO,2CEP,104,102,1806000,1,1
TRXINV2H4O0241,2017-05-04,2017-04-19,DO,2CEP,104,32,1446000,2,2
TRXINV2H4O0241,2017-05-04,2017-04-19,DO,2CEP,104,49,2592000,1,1
TRXINV2H4O0241,2017-05-04,2017-04-19,DO,2CEP,104,153,2456000,1,1
TRXINV2H4O0241,2017-05-04,2017-04-19,DO,2CEP,104,331,1405000,2,2
TRXINV2H4O0242,2017-05-04,2017-04-19,DO,2CEP,104,140,1618000,1,1
TRXINV5H400141,2017-05-04,2017-04-19,DO,1ADI,130,4,1177000,12,12
TRXINV5H400141,2017-05-04,2017-04-19,DO,1ADI,130,41,1129000,20,20
TRXINV5H400141,2017-05-04,2017-04-19,DO,1ADI,130,39,1129000,15,15
TRXINV5H400141,2017-05-04,2017-04-19,DO,1ADI,130,40,1129000,15,15
TRXINV5H400141,2017-05-04,2017-04-19,DO,1ADI,130,36,1177000,13,13
TRXINV5H400142,2017-05-04,2017-04-19,DO,1ADI,130,61,1636000,15,15
TRXINV5H400142,2017-05-04,2017-04-19,DO,1ADI,130,47,1636000,15,15
TRXINV5H400142,2017-05-04,2017-04-19,DO,1ADI,130,119,1113000,13,13
TRXINV5H400142,2017-05-04,2017-04-19,DO,1ADI,130,120,1113000,12,12
TRXINV5H400143,2017-05-04,2017-04-19,DO,1ADI,130,42,1113000,5,5
TRXINV5H400144,2017-05-04,2017-04-19,DO,1ADI,130,129,2653000,4,4
TRXINV5H400144,2017-05-04,2017-04-19,DO,1ADI,130,43,2868000,1,1
TRXINV5H400144,2017-05-04,2017-04-19,DO,1ADI,130,45,3123000,1,1
TRXINV5H400144,2017-05-04,2017-04-19,DO,1ADI,130,46,3123000,1,1
TRXINV5H400144,2017-05-04,2017-04-19,DO,1ADI,130,91,2653000,3,3
TRXINV5H400145,2017-05-04,2017-04-19,DO,1ADI,130,82,3320000,2,2
TRXINV5H4O0252,2017-05-04,2017-04-19,DO,5BUN,137,19,431100,5,5
TRXINV5H4O0252,2017-05-04,2017-04-19,DO,5BUN,137,18,431100,7,7
TRXINV5H4O0253,2017-05-04,2017-04-19,DO,5BUN,137,109,2080000,5,5
TRXINV9H5O0018,2017-05-04,2017-05-04,DO,9SUD,171,14,325000,4,4
TRXINV9H5O0018,2017-05-04,2017-05-04,DO,9SUD,171,114,365000,4,4
TRXINV9H5O0018,2017-05-04,2017-05-04,DO,9SUD,171,74,340000,8,8
TRXINV9H5O0018,2017-05-04,2017-05-04,DO,9SUD,171,361,345000,4,4
TRXINV9H5O0018,2017-05-04,2017-05-04,DO,9SUD,171,285,365000,4,4
TRXINV9H5O0021,2017-05-04,2017-05-04,DO,9SUD,171,57,515000,4,4
TRXINV9H5O0021,2017-05-04,2017-05-04,DO,9SUD,171,56,515000,4,4
TRXINV9H5O0021,2017-05-04,2017-05-04,DO,9SUD,171,10,710000,4,4
TRXINV9H5O0021,2017-05-04,2017-05-04,DO,9SUD,171,58,710000,4,4
TRXINVEH3O0051,2017-05-04,2017-03-22,DO,EMAH,209,26,2045000,5,5
TRXINVEH3O0057,2017-05-04,2017-03-22,DO,EMAH,209,45,3403000,1,1
TRXINVEH3O0058,2017-05-04,2017-03-22,DO,EMAH,209,46,10209000,1,3
TRXINVEH3O0086,2017-05-04,2017-03-22,DO,EAPF,209,41,1308000,5,5
TRXINVEH3O0087,2017-05-04,2017-03-22,DO,EAPF,209,39,1308000,20,20
TRXINVEH3O0087,2017-05-04,2017-03-22,DO,EAPF,209,40,1308000,5,5
TRXINVEH4O0025,2017-05-04,2017-04-19,DO,EMAH,208,52,1602000,25,25
TRXINVEH4O0026,2017-05-04,2017-04-19,DO,EMAH,208,140,1727000,25,25
TRXINVEH4O0047,2017-05-04,2017-04-19,DO,EMAH,207,111,1621500,15,15
TRXINV1H400452,2017-05-05,2017-04-19,DO,1HER2,5,5,1394000,5,5
TRXINV1H400452,2017-05-05,2017-04-19,DO,1HER2,5,46,3026000,3,3
TRXINV1H400452,2017-05-05,2017-04-19,DO,1HER2,5,24,1648000,3,3
TRXINV1H400452,2017-05-05,2017-04-19,DO,1HER2,5,45,3026000,2,2
TRXINV1H5O0094,2017-05-05,2017-05-04,DO,1MAR,8,136,2672000,2,2
TRXINV4H4O0188,2017-05-05,2017-04-19,DO,4FUA,122,115,2295000,2,2
TRXINV4H4O0199,2017-05-05,2017-04-19,DO,4FUA,122,130,2825000,1,1
TRXINV9H5O0017,2017-05-05,2017-05-04,DO,9SUD,171,395,299000,4,4
TRXINV9H5O0017,2017-05-05,2017-05-04,DO,9SUD,171,12,325000,4,4
TRXINV9H5O0017,2017-05-05,2017-05-04,DO,9SUD,171,278,299000,4,4
TRXINV9H5O0017,2017-05-05,2017-05-04,DO,9SUD,171,421,299000,4,4
TRXINV9H5O0017,2017-05-05,2017-05-04,DO,9SUD,171,413,299000,4,4
TRXINV9H5O0019,2017-05-05,2017-05-04,DO,9SUD,171,16,420000,4,4
TRXINV9H5O0019,2017-05-05,2017-05-04,DO,9SUD,171,17,420000,4,4
TRXINV9H5O0019,2017-05-05,2017-05-04,DO,9SUD,171,18,420000,4,4
TRXINV9H5O0019,2017-05-05,2017-05-04,DO,9SUD,171,19,420000,4,4
TRXINV9H5O0019,2017-05-05,2017-05-04,DO,9SUD,171,38,420000,4,4
TRXINV9H5O0020,2017-05-05,2017-05-04,DO,9SUD,171,144,480000,4,4
TRXINV9H5O0020,2017-05-05,2017-05-04,DO,9SUD,171,176,279000,4,4
TRXINV9H5O0020,2017-05-05,2017-05-04,DO,9SUD,171,276,480000,4,4
TRXINV9H5O0020,2017-05-05,2017-05-04,DO,9SUD,171,409,480000,4,4
TRXINV9H5O0020,2017-05-05,2017-05-04,DO,9SUD,171,11,279000,4,4
TRXINV5H5O0001,2017-05-06,2017-05-03,DO,5AGU,128,232,327000,2,2
TRXINV5H5O0001,2017-05-06,2017-05-03,DO,5AGU,128,202,327000,2,2
TRXINV5H5O0002,2017-05-06,2017-05-03,DO,5AGU,128,38,405000,2,2
TRXINV2H4O0299,2017-05-08,2017-04-19,DO,2KIKI,98,128,1176000,6,6
TRXINV2H5O0035,2017-05-08,2017-05-05,DO,2ROH,103,40,1135000,4,4
TRXINV2H5O0035,2017-05-08,2017-05-05,DO,2ROH,103,41,1135000,7,7
TRXINV2H5O0035,2017-05-08,2017-05-05,DO,2ROH,103,39,1135000,4,4
TRXINV3H500006,2017-05-08,2017-05-05,DO,3ONI,116,85,1256000,100,100
TRXINV5H400070,2017-05-08,2017-04-18,DO,5SAD,131,85,1716000,3,4
TRXINV5H4O0150,2017-05-08,2017-04-19,DO,5ROF,136,108,116000,1,1
TRXINVAH4O0077,2017-05-08,2017-04-12,DO,1ADI,179,36,1240000,10,10
TRXINVAH4O0077,2017-05-08,2017-04-12,DO,1ADI,179,9,1392000,1,1
TRXINVAH4O0077,2017-05-08,2017-04-12,DO,1ADI,179,54,1392000,1,1
TRXINVAH4O0077,2017-05-08,2017-04-12,DO,1ADI,179,3,2268000,1,1
TRXINV1H500053,2017-05-09,2017-05-08,DO,1HER2,5,135,2470000,2,2
TRXINV1H500053,2017-05-09,2017-05-08,DO,1HER2,5,43,2805000,3,3
TRXINV1H500053,2017-05-09,2017-05-08,DO,1HER2,5,44,2805000,3,3
TRXINV1H5O0025,2017-05-09,2017-05-03,DO,1XXX,11,114,317011,1,1
TRXINV3H5O0014,2017-05-09,2017-05-05,DO,3ARY,118,4,1180000,3,3
TRXINV3H5O0014,2017-05-09,2017-05-05,DO,3ARY,118,36,1180000,3,3
TRXINVDH5O0011,2017-05-09,2017-05-08,DO,DGUN,203,182,424000,4,4
TRXINVDH5O0011,2017-05-09,2017-05-08,DO,DGUN,203,19,424000,4,4
TRXINVDH5O0011,2017-05-09,2017-05-08,DO,DGUN,203,18,424000,4,4
TRXINVEH4O0046,2017-05-09,2017-04-19,DO,EMAH,209,245,107100,24,24
TRXINVEH4O0066,2017-05-09,2017-04-19,DO,EMAH,209,139,2303600,5,5
TRXINV1H5O0389,2017-05-10,2017-05-10,DO,1ALE1,9,112,2449000,5,5
TRXINV5H400060,2017-05-10,2017-04-18,DO,5SAD,131,77,2493000,2,2
TRXINV5H400060,2017-05-10,2017-04-18,DO,5SAD,131,3,2295000,3,3
TRXINV5H400061,2017-05-10,2017-04-18,DO,5SAD,131,202,330000,6,6
TRXINV5H400061,2017-05-10,2017-04-18,DO,5SAD,131,117,327000,6,6
TRXINV5H400061,2017-05-10,2017-04-18,DO,5SAD,131,74,412500,4,5
TRXINV5H400061,2017-05-10,2017-04-18,DO,5SAD,131,394,327000,12,12
TRXINV5H400062,2017-05-10,2017-04-18,DO,5SAD,131,58,665000,3,3
TRXINV5H400062,2017-05-10,2017-04-18,DO,5SAD,131,10,665000,4,4
TRXINV5H400063,2017-05-10,2017-04-18,DO,5SAD,131,177,245000,10,10
TRXINV5H400063,2017-05-10,2017-04-18,DO,5SAD,131,176,245000,10,10
TRXINV5H400064,2017-05-10,2017-04-18,DO,5SAD,131,75,773000,3,3
TRXINV5H400065,2017-05-10,2017-04-18,DO,5SAD,131,210,1644000,3,3
TRXINV5H400065,2017-05-10,2017-04-18,DO,5SAD,131,193,1569000,2,2
TRXINV5H400065,2017-05-10,2017-04-18,DO,5SAD,131,49,2712000,3,3
TRXINV5H400065,2017-05-10,2017-04-18,DO,5SAD,131,101,1843000,1,1
TRXINV7H5O0047,2017-05-10,2017-05-09,DO,7WIS,166,414,3550000,2,2
TRXINV7H5O0048,2017-05-10,2017-05-09,DO,7WIS,166,23,1840000,3,3
TRXINV7H5O0048,2017-05-10,2017-05-09,DO,7WIS,166,22,1840000,2,2
TRXINV7H5O0048,2017-05-10,2017-05-09,DO,7WIS,166,136,2705000,1,1
TRXINV7H5O0048,2017-05-10,2017-05-09,DO,7WIS,166,130,2705000,1,1
TRXINV7H5O0049,2017-05-10,2017-05-09,DO,7WIS,166,106,2025000,1,1
TRXINV7H5O0049,2017-05-10,2017-05-09,DO,7WIS,166,41,1220000,1,1
TRXINV7H5O0049,2017-05-10,2017-05-09,DO,7WIS,166,40,1220000,1,1
TRXINV1H500067,2017-05-12,2017-05-09,DO,1HER2,5,112,2449000,4,4
TRXINV1H500067,2017-05-12,2017-05-09,DO,1HER2,5,78,2407000,2,2
TRXINV1H500067,2017-05-12,2017-05-09,DO,1HER2,5,77,2407000,3,3
TRXINV1H5O0429,2017-05-12,2017-05-12,DO,1ALE1,10,85,1185000,2,2
TRXINV1H5O0429,2017-05-12,2017-05-12,DO,1ALE1,10,49,2572000,1,1
TRXINV1H5O0430,2017-05-12,2017-05-12,DO,1ALE1,10,51,1091000,2,2
TRXINV1H5O0432,2017-05-12,2017-05-12,DO,1MAR,8,120,1084000,10,10
TRXINV1H5O0432,2017-05-12,2017-05-12,DO,1MAR,8,119,1084000,10,10
TRXINV1H5O0433,2017-05-12,2017-05-12,DO,1MAR,8,137,1505155,5,5
TRXINV1H5O0433,2017-05-12,2017-05-12,DO,1MAR,8,119,1084000,5,5
TRXINV1H5O0433,2017-05-12,2017-05-12,DO,1MAR,8,120,1084000,5,5
TRXINV2H5O0064,2017-05-12,2017-05-10,DO,2ROH,100,24,1730000,1,1
TRXINV2H5O0064,2017-05-12,2017-05-10,DO,2ROH,100,52,1567000,1,1
TRXINV2H5O0064,2017-05-12,2017-05-10,DO,2ROH,100,138,1756000,1,1
TRXINV2H5O0064,2017-05-12,2017-05-10,DO,2ROH,100,180,1756000,1,1
TRXINV2H5O0064,2017-05-12,2017-05-10,DO,2ROH,100,140,1657000,1,1
TRXINV2H5O0065,2017-05-12,2017-05-10,DO,2ROH,100,22,1820000,1,1
TRXINV2H5O0065,2017-05-12,2017-05-10,DO,2ROH,100,23,1820000,1,1
TRXINV2H5O0065,2017-05-12,2017-05-10,DO,2ROH,100,100,1756000,1,1
TRXINV7H400234,2017-05-12,2017-04-19,DO,1ADI,163,36,1274625,25,25
TRXINV7H400234,2017-05-12,2017-04-19,DO,1ADI,163,40,1229770,14,14
TRXINV7H400234,2017-05-12,2017-04-19,DO,1ADI,163,32,1633026,10,10
TRXINV7H400234,2017-05-12,2017-04-19,DO,1ADI,163,47,1860628,15,15
TRXINV7H400234,2017-05-12,2017-04-19,DO,1ADI,163,61,1860628,15,15
TRXINV7H400234,2017-05-12,2017-04-19,DO,1ADI,163,88,2189364,20,20
TRXINV7H400234,2017-05-12,2017-04-19,DO,1ADI,163,4,1274625,25,25
TRXINV7H400234,2017-05-12,2017-04-19,DO,1ADI,163,41,1229770,15,15
TRXINV7H400234,2017-05-12,2017-04-19,DO,1ADI,163,90,1648944,10,10
TRXINV7H400234,2017-05-12,2017-04-19,DO,1ADI,163,365,1570140,5,5
TRXINV7H400234,2017-05-12,2017-04-19,DO,1ADI,163,331,1570140,5,5
TRXINV7H400234,2017-05-12,2017-04-19,DO,1ADI,163,135,2692800,10,10
TRXINV4H5O0068,2017-05-13,2017-05-09,DO,4FUA,122,47,1875000,4,4
TRXINV4H5O0068,2017-05-13,2017-05-09,DO,4FUA,122,193,1705000,5,5
TRXINV4H5O0069,2017-05-13,2017-05-09,DO,4FUA,122,111,1705000,5,5
TRXINV7H500098,2017-05-13,2017-05-13,DO,7WIS,163,78,2550000,10,10
TRXINV7H500098,2017-05-13,2017-05-13,DO,7WIS,163,77,2550000,10,10
TRXINV7H500098,2017-05-13,2017-05-13,DO,7WIS,163,3,2253000,10,10
TRXINV7H500098,2017-05-13,2017-05-13,DO,7WIS,163,55,1378000,5,5
TRXINV7H500098,2017-05-13,2017-05-13,DO,7WIS,163,64,1426000,10,10
TRXINV9H5O0108,2017-05-13,2017-05-13,DO,9DED,173,137,1625000,1,1
TRXINV9H5O0108,2017-05-13,2017-05-13,DO,9DED,173,210,1725000,1,1
TRXINV9H5O0108,2017-05-13,2017-05-13,DO,9DED,173,140,1725000,1,1
TRXINV9H5O0109,2017-05-13,2017-05-13,DO,9DED,173,138,1820000,1,1
TRXINV9H5O0109,2017-05-13,2017-05-13,DO,9DED,173,111,1625000,1,1
TRXINV9H5O0109,2017-05-13,2017-05-13,DO,9DED,173,180,1820000,1,1
TRXINV9H5O0110,2017-05-13,2017-05-13,DO,9DED,173,51,1222000,2,2
TRXINVEH4O0080,2017-05-13,2017-04-19,DO,EMAH,208,210,1727000,15,15
TRXINVEH4O0081,2017-05-13,2017-04-19,DO,EMAH,208,210,1727000,10,10
TRXINV2H5O0066,2017-05-15,2017-05-10,DO,2ROH,103,47,1796000,5,5
TRXINV2H5O0066,2017-05-15,2017-05-10,DO,2ROH,103,50,2753000,1,1
TRXINV2H5O0066,2017-05-15,2017-05-10,DO,2ROH,103,92,2753000,1,1
TRXINV2H5O0066,2017-05-15,2017-05-10,DO,2ROH,103,103,2709000,1,1
TRXINV2H5O0066,2017-05-15,2017-05-10,DO,2ROH,103,112,2573000,1,1
TRXINV7H500104,2017-05-15,2017-05-15,DO,7SUA,164,51,1217000,20,20
TRXINV1H5O0531,2017-05-16,2017-05-13,DO,1ATI,7,122,1495000,2,2
TRXINV1H5O0531,2017-05-16,2017-05-13,DO,1ATI,7,128,1150000,2,2
TRXINV1H5O0531,2017-05-16,2017-05-13,DO,1ATI,7,78,2237000,2,2
TRXINV1H5O0531,2017-05-16,2017-05-13,DO,1ATI,7,112,2449000,2,2
TRXINV1H5O0599,2017-05-16,2017-05-15,DO,1HER2,12,47,1625000,5,5
TRXINV1H5O0599,2017-05-16,2017-05-15,DO,1HER2,12,110,1496000,5,5
TRXINV1H5O0599,2017-05-16,2017-05-15,DO,1HER2,12,122,1496000,5,5
TRXINV1H5O0639,2017-05-16,2017-05-16,DO,1MAR,8,106,1876000,5,5
TRXINV1H5O0639,2017-05-16,2017-05-16,DO,1MAR,8,1,1247000,5,5
TRXINV1H5O0660,2017-05-16,2017-05-16,DO,1ALE1,9,134,1180000,10,10
TRXINV2H4O0243,2017-05-16,2017-04-19,DO,2CEP,104,22,1782000,2,2
TRXINV2H4O0243,2017-05-16,2017-04-19,DO,2CEP,104,124,1806000,1,1
TRXINV2H4O0243,2017-05-16,2017-04-19,DO,2CEP,104,23,1782000,1,1
TRXINV2H4O0243,2017-05-16,2017-04-19,DO,2CEP,104,24,1696500,1,1
TRXINV2H4O0243,2017-05-16,2017-04-19,DO,2CEP,104,100,1722500,1,1
TRXINV2H4O0244,2017-05-16,2017-04-19,DO,2CEP,104,103,2592000,1,1
TRXINV2H4O0244,2017-05-16,2017-04-19,DO,2CEP,104,331,1405000,2,2
TRXINV2H4O0244,2017-05-16,2017-04-19,DO,2CEP,104,32,1446000,2,2
TRXINV2H4O0244,2017-05-16,2017-04-19,DO,2CEP,104,112,2456000,1,1
TRXINV2H4O0263,2017-05-16,2017-04-19,DO,2CEP,104,36,1157000,3,3
TRXINV2H4O0287,2017-05-16,2017-04-19,DO,2CEP,104,155,2241000,2,2
TRXINV2H4O0287,2017-05-16,2017-04-19,DO,2CEP,104,161,1821000,1,1
TRXINV2H4O0323,2017-05-16,2017-04-19,DO,2CEP,104,122,1532000,1,1
TRXINV2H4O0324,2017-05-16,2017-04-19,DO,2CEP,104,191,1821000,1,1
TRXINV2H4O0325,2017-05-16,2017-04-19,DO,2CEP,104,128,1196000,2,2
